title,author,status,from_cache
Petronella Apfelmus - Verhext und festgeklebt,Sabine Städing,quota_guard_reached,false
Die drei ??? Kids - Band 068 - Chaos im Dunkeln,Ulf Blanck,quota_guard_reached,false
Abenteuer am stürmischen See,Manfred Mai,quota_guard_reached,false
Ein Nilpferd in der Badewanne,Saskia Hula,quota_guard_reached,false
Die drei ??? Kids - Band 069 - die Rätselfalle,,quota_guard_reached,false
Nele - Band 016 - und die Glücksschokolade,Usch Luhn,quota_guard_reached,false
"Fussballhaie, Duell im Fussballcamp",Andreas Schlüter,quota_guard_reached,false
Fünf Freunde - Band 058 - und die falsche Prinzessin,Enid Blyton,quota_guard_reached,false
Kakerlakenkekse und Teerbonbons!,Zapf Jochen Till,quota_guard_reached,false
Penny Pepper - Band 001 - alles kein Problem,Ulrike Rylance,quota_guard_reached,false
Der magische Blumenladen - Band 001 - Ein Geheimnis,Gina Mayer,quota_guard_reached,false
Der magische Blumenladen - Band 003 - Zaubern ist,Gina Mayer,quota_guard_reached,false
Der magische Blumenladen - Band 002 - Ein total,Gina Mayer,quota_guard_reached,false
Penny Pepper - Band 002 - Alarm auf der Achterbahn,Ulrike Rylance,quota_guard_reached,false
Gregs Tagebuch - Band 009 - Böse Falle!,Jeff Kinney,quota_guard_reached,false
Die Vulkanos pupsen los!,Franziska Gehm,quota_guard_reached,false
Alfie Bloom - Band 002 - Jagd nach dem magischen,Gabrielle Kent,quota_guard_reached,false
Penny Pepper - Band 003 - Chaos in der Schule,Ulrike Rylance,quota_guard_reached,false
"Das kleine Muffelmonster, Viel Wirbel im Klassenzimmer",Julia Boehme,quota_guard_reached,false
DAS GESPENST AUF DEM DACHBODEN,Katja Königsberg,quota_guard_reached,false
Spirit Animals - Band 003 - Das Böse erhebt sich,Brandon Mull,quota_guard_reached,false
"Ich & die Fussball Gang, Alles Vollpfosten",Antje Szillat,quota_guard_reached,false
Jake - absolut genial,Jake Marcionette,quota_guard_reached,false
"Die Vampirschwestern, Finale Randale",Franziska Gehm,quota_guard_reached,false
Die Glücksbäckerei - Band 005 - Die Magische Rettung,Kathryn Littlewood,quota_guard_reached,false
Gregs Tagebuch - Band 001 - Von Idioten umzingelt,Jeff Kinney,quota_guard_reached,false
Selection - Die Krone,Kiera Cass,quota_guard_reached,false
Flucht aus der Unterwelt,Kester Schlenz,quota_guard_reached,false
Die drei !!! - Band 061 - Der Fall der Dornröschen,Kari Erlhoff,quota_guard_reached,false
Spirit Animals - Band 005 - Die Maske fällt,Sutherland Tui T.,quota_guard_reached,false
Spirit Animals - Band 004 - Das Eis bricht,Sutherland Tui T.,quota_guard_reached,false
Spirit Animals - Band 002 - Die Jagd beginnt,Maggie Stiefvater,quota_guard_reached,false
Gregs Tagebuch - Band 002 - Gibt’s Probleme,Jeff Kinney,quota_guard_reached,false
Über den Dächern wir zwei,Angela Kirchner,quota_guard_reached,false
"Morlot, Detektive schalfen nie",Katharina Reschke,quota_guard_reached,false
Woodwalkers - Band 01 - Carags Verwandlung,Katja Brandis,quota_guard_reached,false
Totenfang,Simon Beckett,quota_guard_reached,false
Gregs Tagebuch - Band 011 - Alles Käse,Jeff Kinney,quota_guard_reached,false
Die Schattenschwester,Lucinda Riley,quota_guard_reached,false
Die aussergewöhnlichen Fälle des Sherlock Holmes,Doyle Sir Arthur Conan,quota_guard_reached,false
Die Töchter der Tuchvilla - Band 2,Anne Jacobs,quota_guard_reached,false
Das Erbe der Tuchvilla - Band 3,Anne Jacobs,quota_guard_reached,false
Mörderisches Ufer,Viveca Sten,quota_guard_reached,false
Anonym,Ursula Poznanski,quota_guard_reached,false
Seit du bei mir bist,Nicholas Sparks,quota_guard_reached,false
Korrosion,Peter Beck,quota_guard_reached,false
Das Paket,Sebastian Fitzek,quota_guard_reached,false
Das Lied der Störche - Band 1,Ulrike Renk,quota_guard_reached,false
Im Wald,Nele Neuhaus,quota_guard_reached,false
Im Schatten unserer Wünsche,Jeffrey Archer,quota_guard_reached,false
AchtNacht,Sebastian Fitzek,quota_guard_reached,false
Medici - die Macht des Geldes,Matteo Strukul,quota_guard_reached,false
Der Fänger,Andreas Franz,quota_guard_reached,false
Selfies,Jussi Adler-Olsen,quota_guard_reached,false
Die drei !!! - Band 064 - Der Graffiti-Code,Kirsten Vogel,quota_guard_reached,false
Nightmares - Band 003 - Die Stunde der Ungeheuer,Jason Segel,quota_guard_reached,false
"Bitte nicht öffnen, Bissig!",Charlotte Habersack,quota_guard_reached,false
Aufbruch ins All,Boris Pfeiffer,quota_guard_reached,false
Spione der Unterwelt,T. Spexx,quota_guard_reached,false
Die drei !!! - Band 065 - Heuler in Not,Maja von Vogel,quota_guard_reached,false
Prinzessin Anneli - Band 003 - Funkelfest am,Annalena Luchs,quota_guard_reached,false
Ponyhof Apfelblüte - Band 001 - Lena und Samson,Pippa Young,quota_guard_reached,false
Sommernachtsfunkeln,Beatrix Gurian,quota_guard_reached,false
Finde den Täter - Operation Goldenes Zepter,Julian Press,quota_guard_reached,false
Harry Potter - Band 04 - und der Feuerkelch,J. K. Rowling,quota_guard_reached,false
Harry Potter - Band 01 - und der Stein der Weisen,J. K. Rowling,quota_guard_reached,false
Harry Potter - Band 05 - und der Orden des Phönix,J. K. Rowling,quota_guard_reached,false
Harry Potter - Band 07 - und die Heiligtümer des Todes,J. K. Rowling,quota_guard_reached,false
Phantastische Tierwesen und wo sie zu finden sind,Newt Scamander,quota_guard_reached,false
Sunrise Africa - Band 002 - Die Nacht der Jäger,Ross Christopher,quota_guard_reached,false
Sunrise Africa - Band 001 - Die weisse Löwin der,Christopher Ross,quota_guard_reached,false
Zimt und zurück,Dagmar Bach,quota_guard_reached,false
Cornwall College - Band 002 - Wem kann Cara trauen?,Annika Harper,quota_guard_reached,false
Ich werde YouTube-Star!,Florian Buschendorff,quota_guard_reached,false
Das letzte Level,Chris Bradford,quota_guard_reached,false
Dark noise,Margit Ruile,quota_guard_reached,false
Morgen lieb ich dich für immer,Jennifer L. Armentrout,quota_guard_reached,false
Tom Gates - Band 011 - Der helle Wahnsinn! (Leuchtet,Liz Pichon,quota_guard_reached,false
If only,A. J. Pine,quota_guard_reached,false
Mord ist nichts für junge Damen,Robin Stevens,quota_guard_reached,false
Die drei ??? - Im Bann des Drachen - Band 192,Christoph Dittert,quota_guard_reached,false
Die drei ??? - Band 193 - Schrecken aus der Tiefe,Marco Sonnleitner,quota_guard_reached,false
Liliane Susewind - Band 010 - Eine Eule steckt den Kopf,Tanya Stewner,quota_guard_reached,false
Conni und die Katzenliebe,Julia Boehme,quota_guard_reached,false
Leo & Lolli - Band 003 - Ein Esel geht zur Schule,Julia Boehme,quota_guard_reached,false
Tiger-Team - Band 002 - In den Händen der Grabräuber,Thomas C. Brezina,quota_guard_reached,false
Gustav Gorky rettet die Erdlinge,Erhard Dietl,quota_guard_reached,false
Molli Minipony - Band 001 - Grosses Glück auf kleinen,Andrea Schütze,quota_guard_reached,false
Pauli Poltergeist - Band 003 - jetzt schlägt’s dreizehn!,,quota_guard_reached,false
Liliane Susewind - Band 011 - Ein Eisbär kriegt keine,Tanya Stewner,quota_guard_reached,false
Das Geheimnis der Pferdeflüsterin,Henriette Wich,quota_guard_reached,false
Liliane Susewind - Band 006 - Schwarze Kater bringen,Tanya Stewner,quota_guard_reached,false
Star Wars - Finns Auftrag,David Fentiman,quota_guard_reached,false
Star Wars - Die Geschichte von Darth Vader,Catherine Saunders,quota_guard_reached,false
Das magische Baumhaus junior - Band 009 - Das,Mary Pope Osborne,quota_guard_reached,false
Spirit Animals - Band 006 - Die Stunde schlägt,Eliot Schrefer,quota_guard_reached,false
Die Vampirschwestern – das Buch zum Film,Nadja Fendrich,quota_guard_reached,false
Alea Aquarius - Das Geheimnis der Ozeane - Band 03,Tanya Stewner,quota_guard_reached,false
Bibi & Tina - Die rätselhafte Schatzsuche,Theo Schwartz,quota_guard_reached,false
Beast Quest - Band 026 - Voltor der Himmelsrächer,Adam Blade,quota_guard_reached,false
Beast Quest - Band 027 - Rokk die Felsenfaust,Adam Blade,quota_guard_reached,false
Beast Quest - Band 025 - Rapu der Giftkämpfer,Adam Blade,quota_guard_reached,false
Beast Quest - Band 028 - Kryos der Eiskrieger,Adam Blade,quota_guard_reached,false
Fünf Freunde - erforschen die Schatzinsel - Band 001,Enid Blyton,quota_guard_reached,false
Böser Samstag,French Nicci,quota_guard_reached,false
Bretonisches Leuchten,Jean-Luc Bannalec,quota_guard_reached,false
Die drei ??? - Band 136 - und das versunkene Dorf,André Marx,quota_guard_reached,false
Alaska wilderness - Entscheidung am Wonder Lake -,Christopher Ross,quota_guard_reached,false
Alaska wilderness - Die Wölfe vom Rock Creek - Band 02,Christopher Ross,quota_guard_reached,false
Alaska wilderness - Verschollen am Mount McKinley -,Christopher Ross,quota_guard_reached,false
Warrior Cats - Vor dem Sturm - 1/Band 4,Erin Hunter,quota_guard_reached,false
Warrior Cats - Gefährliche Spuren - 1/Band 5,Erin Hunter,quota_guard_reached,false
Das magische Baumhaus - Band 47 - Im Bann des,Mary Pope Osborne,quota_guard_reached,false
Tom Gates - Volltreffer (daneben!) - Band 010,Liz Pichon,quota_guard_reached,false
Die drei !!! - Nacht der Wölfe - Band 069,Maja von Vogel,quota_guard_reached,false
Ponyhof Apfelblüte - Paulina und Lancelot - Band 02,Pippa Young,quota_guard_reached,false
Nele - und der Neue in der Klasse - Band 009,Usch Luhn,quota_guard_reached,false
Liliane Susewind - Giraffen sieht man nicht - Band 001,,quota_guard_reached,false
Böse Seelen,Linda Castillo,quota_guard_reached,false
Kräuter der Provinz,Petra Durst-Benning,quota_guard_reached,false
Durst,Jo Nesbø,quota_guard_reached,false
Beast Quest - Band 030 - Toxodera die Raubschrecke,Adam Blade,quota_guard_reached,false
Beast Quest - Band 029 - Paragor der Teufelswurm,Adam Blade,quota_guard_reached,false
Beast Quest - Band 028 - Kryos der Eiskrieger,Adam Blade,quota_guard_reached,false
Die drei ??? - im Reich der Ungeheuer - Band 195,Hendrik Buchna,quota_guard_reached,false
Die drei ??? - Geheimnis des Bauchredners - Band 196,André Marx,quota_guard_reached,false
Nele - hat Herzklopfen - Band 017,Usch Luhn,quota_guard_reached,false
Das Pony-Café - Schokotörtchen zum Frühstück - Band,Judith Allert,quota_guard_reached,false
Die Olchis - und das Schrumpfpulver,Erhard Dietl,quota_guard_reached,false
Ein Tag auf der Baustelle,"THiLO,",quota_guard_reached,false
Finde den Täter - Der Dieb im Saurierpark,Julian Press,quota_guard_reached,false
Das magische Baumhaus junior - Im Reich der Löwen -,Mary Pope Osborne,quota_guard_reached,false
DREI FREUNDE RETTEN DIE PFERDERANGE,Emma Bergmann,quota_guard_reached,false
Das Reich der sieben Höfe - Flammen und Finsternis -,Sarah J. Maas,quota_guard_reached,false
Die drei !!! - Tatort Geisterbahn - Band 067,Mira Sol,quota_guard_reached,false
Diary of a wimpy kid - Band 11 - Double down,Kinney Jeff,quota_guard_reached,false
Cornwall College - Band 002 - Wem kann Cara trauen?,Annika Harper,quota_guard_reached,false
Das magische Baumhaus - Band 051 - Der König der,Mary Pope Osborne,quota_guard_reached,false
Das magische Baumhaus - Band 052 - Wettlauf der,Mary Pope Osborne,quota_guard_reached,false
"Mucker und Rosine, die Rache des ollen Fuchses",Kristina Andres,quota_guard_reached,false
Leonie Looping - Band 002 - Das Abenteuer am,Cally Stronk,quota_guard_reached,false
Die drei ??? Kids - Band 072 - Die Laser-Falle,BORIS PFEIFFER,quota_guard_reached,false
Bibi & Tina - Der Abschied,Theo Schwartz,quota_guard_reached,false
Flaffy Flitzekeks,Patricia Schröder,quota_guard_reached,false
Die Monsterranzen-Bande,Julia Breitenöder,quota_guard_reached,false
Jakob will Ritter werden,John McLay,quota_guard_reached,false
Neue Erstlesegeschichten für Jungs 1. Klasse,Claudia Ondracek,quota_guard_reached,false
Molli Minipony - Band 002 - Eine Schultüte voller,Andrea Schütze,quota_guard_reached,false
Die Freunde im Zauberwald - der gestohlene,Nortrud Boge-Erli,quota_guard_reached,false
Und plötzlich schreibt das Meer zurück,Alex Shearer,quota_guard_reached,false
The Dragon with a Chocolate Heart,Burgis Stephanie,quota_guard_reached,false
Alaska wilderness - Allein am Stony Creek - Band 03,Christopher Ross,quota_guard_reached,false
Alfie Bloom - Duell am Dämonenfelsen - Band 03,Gabrielle Kent,quota_guard_reached,false
Alaska wilderness - Band 05 - Die Geister vom Rainy Pass,Christopher Ross,quota_guard_reached,false
Alaska wilderness - Schutzlos am Red Mountain - Band,Christopher Ross,quota_guard_reached,false
Star Wars - Die Geschichte der Sith,,quota_guard_reached,false
Star Wars - Mutige Helden,Shari Last,quota_guard_reached,false
Die Attentäter,Antonia Michaelis,quota_guard_reached,false
immer dem Nager nach,Alice Pantermüller,quota_guard_reached,false
Die Perlenschwester,Lucinda Riley,quota_guard_reached,false
Gregs Tagebuch - Band 012 - und tschüss,Jeff Kinney,quota_guard_reached,false
Der fremde Gast,Charlotte Link,quota_guard_reached,false
Der Beobachter,Charlotte Link,quota_guard_reached,false
Blutroter Sonntag,Nicci French,quota_guard_reached,false
Totenstille im Watt,Klaus-Peter Wolf,quota_guard_reached,false
Mein Lotta-Leben - Band 04 - daher weht der Hase!,Alice Pantermüller,quota_guard_reached,false
Ostfriesen - Fluch,Klaus-Peter Wolf,quota_guard_reached,false
Der Reisende,Arnaldur Indriason,quota_guard_reached,false
Die Bücherschmuggler von Timbuktu,Charlie English,quota_guard_reached,false
Invisible,Ursula Poznanski,quota_guard_reached,false
Der Zopf,Laetitia Colombani,quota_guard_reached,false
Totenweg Bd 1,Romy Fölck,quota_guard_reached,false
Dream Frei und ungezähmt,Sarah Lark,quota_guard_reached,false
viel krasser als jedes Game!,Armin Kaster,quota_guard_reached,false
Aus Syrien geflüchtet,Seif Arsalan,quota_guard_reached,false
Alex Rider - Band 02 - Gemini-Project,Anthony Horowitz,quota_guard_reached,false
Alex Rider - Band 03 - Skeleton key,Anthony Horowitz,quota_guard_reached,false
Frostkuss,Jennifer Estep,quota_guard_reached,false
Das Reich der sieben Höfe - Band 3 - Sterne und,Sarah J. Maas,quota_guard_reached,false
Kill you!,Daniel Höra,quota_guard_reached,false
Der Wanderwolf,Christopher Ross,quota_guard_reached,false
Woodwalkers - Band 2 - gefährliche Freundschaft,Katja Brandis,quota_guard_reached,false
One of us is lying,Karen M. McManus,quota_guard_reached,false
Die Olchis - und der schwarze Pirat,Erhard Dietl,quota_guard_reached,false
Die Olchis - und der Geist der blauen Berge,Erhard Dietl,quota_guard_reached,false
Der Räuber Hotzenplotz,Otfried Preussler,quota_guard_reached,false
Laden der Träume - Band 005 - im Bann der Maya,Dirk Ahner,quota_guard_reached,false
PAX - Der Hexendämon,Åsa Larsson,quota_guard_reached,false
Leo & Lolli - Band 001 - Ein Pony braucht Freunde,Julia Boehme,quota_guard_reached,false
Alex Rider - Stormbreaker - Band 1,Anthony Horowitz,quota_guard_reached,false
Star Wars - rogue one,,quota_guard_reached,false
Die Schule der magischen Tiere - Band 003 - Licht aus!,Margit Auer,quota_guard_reached,false
Das magische Baumhaus - Band 053 - Das Tor zur,Mary Pope Osborne,quota_guard_reached,false
Beast Quest - Band 050 - Minos Hörner der Vernichtung,Adam Blade,quota_guard_reached,false
Das magische Baumhaus junior - Band 014 - Gefahr im,Mary Pope Osborne,quota_guard_reached,false
Die Piratenschiffgäng - Band 001 - Der fiese Admiral,Irmgard Kramer,quota_guard_reached,false
Die drei ??? Kids - Sonderband - Das Witzebuch zum,Markus Brinkmann,quota_guard_reached,false
Die drei ??? Kids - Band 075 - Der Fussball-Roboter,Ulf Blanck,quota_guard_reached,false
Das Pony-Café - Band 003 - Ein Schnabel voll Glück,Judith Allert,quota_guard_reached,false
Sternenritter - Band 007 - Tentakel des Schreckens,Michael Peinkofer,quota_guard_reached,false
Beast Quest - Band 049 - Ursus Pranken des Schreckens,Adam Blade,quota_guard_reached,false
Die drei ??? Kids - Band 074 - Das Schienen-Monster,Boris Pfeiffer,quota_guard_reached,false
Das magische Baumhaus junior - Band 001 - Abenteuer,Mary Pope Osborne,quota_guard_reached,false
Sternenritter - Band 006 - Die Weltraumfalle,Michael Peinkofer,quota_guard_reached,false
Ponyhof Apfelblüte - Band 011 - Lenas mutige,Pippa Young,quota_guard_reached,false
"Dolphin Dreams, Ein Freund für immer",Cathy Hapka,quota_guard_reached,false
Feuerwerk mit Todesfolge,Robin Stevens,quota_guard_reached,false
Lauter klare Fälle?!,Jürg Obrist,quota_guard_reached,false
Die drei !!! - Kuss der Meerjungfrau - Band 072,Mira Sol,quota_guard_reached,false
Penny Pepper - Band 005 - Spione am Strand,Ulrike Rylance,quota_guard_reached,false
Spirit Animals - Band 008 - Das Dunkle kehrt zurück,Eliot Schrefer,quota_guard_reached,false
Die drei ??? - Band 197 - Im Auge des Sturms,Kari Erlhoff,quota_guard_reached,false
Wilde Horde - Band 018 - Die Pferde im Wald,Katrin Tempel,quota_guard_reached,false
Die drei !!! - Gefahr in den Ruinen - Band 071,Maja von Vogel,quota_guard_reached,false
"Dark Land, Im Reich der Schatten",Fabian Lenk,quota_guard_reached,false
Ostfriesen - Killer,Klaus-Peter Wolf,quota_guard_reached,false
Ostfriesen - Moor,Klaus-Peter Wolf,quota_guard_reached,false
Schattenkinder - Band 01,Haddix Margaret Peterson,quota_guard_reached,false
Schattenkinder - Band 003 - Die Betrogenen,Margaret Peterson Haddix,quota_guard_reached,false
Schattenkinder - Band 002 - Unter Verrätern,Margaret Peterson Haddix,quota_guard_reached,false
Sommerhaus mit Meerblick,Karen Swan,quota_guard_reached,false
Orcasommer,Sabine Giebken,quota_guard_reached,false
Trust in love,Sarah Alderson,quota_guard_reached,false
Fire & Frost - Band 01- Vom Eis berührt,Elly Blake,quota_guard_reached,false
Warrior Cats - 1/Band 1 - In die Wildnis,Erin Hunter,quota_guard_reached,false
