title,author
Sternenschweif - Band 046 - Das magische Wasser,"Chapman, Linda"
Tafiti - Band 006 - und die Affenbande,"Boehme, Julia"
Das magische Baumhaus - Band 050 - Das beste,"Osborne, Mary Pope"
Die frechen Vier - Mit Sack und Pack ins Abenteuer,"Luhn, Usch"
Liliane Susewind - Band 002 - Ein Meerschwein ist nicht,"Stewner, Tanya"
Ritter Kuno Kettenstrumpf,"Pötzsch, Oliver"
Nele - Band 013 - und die Hundeschule,"Luhn, Usch"
Ponygeschichten,"Reider, Katja"
"Ein Fall für Kwiatkowski - Band 010 - Donner, Blitz und","Banscherus, Jürgen"
Mein Freund aus dem Roboland,Zapf
Extrem TV,"Zimmerer, Vitor"
KLAR; Der Cybermobbingalbtraum,"Weber, Annette"
Onyx Schattenschimmer Band 2,"Armentrout, Jennifer L."
Opal; Schattenglanz,"Armentrout, Jennifer L."
Alea Aquarius - Band 01 - Der Ruf des Wassers,"Stewner, Tanya"
Das erste Mal wird’s heut passieren,"Weber, Annette"
Und plötzlich bist du jemand Anders,"Tielmann, Christian"
Die drei !!! - Geheimnis im Düstermoor - Band 056,"Vogel, Maya"
Die drei !!! - Tatort Kreuzfahrt - Band 057,"Wich, Henriette"
Finde den Täter - Der Fluch der schwarzen Schützen,"Press, Julian"
Finde den Täter - Geheimbund Rote Koralle,"Press, Julian"
Gregs Tagebuch - Band 006 - Keine Panik,"Kinney, Jeff"
"Luisa, Schule ist toll, besonders in den Ferien!","Nilsson, Janne"
Die drei ??? - Band 156 - Im Netz des Drachen,"Sonnleitner, Marco"
"Die sagenhafte Saubande, Kommando Känguru","Weger, Nina"
Mein Lotta-Leben - Band 08 - Kein Drama ohne Lama,"Pantermüller, Alice"
Familienausflug Nein Danke,"Zett, Sabine"
Die Nordseedetektive - Band 002 - Das Gespensterhotel,"Göschl, Bettina"
PAX - Der Höllenhund,"Larsson, Asa"
PAX - Der Fluch,"Larsson, Asa"
Gregs Tagebuch - Band 009 - Böse Falle,"Kinney, Jeff"
Alfie Bloom - Band 01 - Das Geheimnis der Drachenburg,"Kent, Gabrielle"
Die drei ??? Kids - Band 067 - Der goldene Drache,"Pfeiffer, Boris"
Luca wird der Klassenheld,"Schröder, Patricia"
Sternenschweif - Band 048 - Geheimnis der Mondsteine,"Chapman, Linda"
Der kleine Drache Kokosnuss - und das Vampir-,"Siegner, Ingo"
Der kleine Drache Kokosnuss - Band 016 - bei den,"Siegner, Ingo"
Ponyherz - Band 007 - Ein Wildpferd auf dem Pausenhof,"Luhn, Usch"
Tino und die Zeitmaschine,Fischer-Hunold Alexandra
Globi - Band 013 - erlebt Paris,"Bruggmann, Alfred"
Globi - Band 070 - Globis Zoo,"Heinzer, Peter"
FUSSBALLGESCHICHTEN,"Hanauer, Michaela"
Robin Hood,"Westhoff, Angie"
"Ein Fall für Kwiatkowski - Band 009 - Hunde, Hüte und","Banscherus, Jürgen"
Sternenritter - Band 005 - Das Monster aus Metall,"Peinkofer, Michael"
Monster Mia - Band 009 - und die gefrässigen Schoko-,"Saddlewick, A.B"
Beast Quest - Band 020 - Ecor Hufe der Zerstörung,"Blade, Adam"
Beast Quest - Band 021 - Tarax Klauen der Finsternis,"Blade, Adam"
Beast Quest - Band 024 - Pantrax Pranken der Hölle,"Blade, Adam"
Beast Quest - Band 023 - Drako Atem des Zorn,"Blade, Adam"
Beast Quest - Band 019 - Necro Tentakel des Grauens,"Blade, Adam"
Weil ich so bin,"Fehér, Christine"
Ich weiss alles über dich,"Feibel, Thomas"
Jetzt trägt sie auch noch Kopftuch,"Schmoe, Friederike"
Geheimnisse vom Mädchenklo,"Cooper, Rose"
Dork Diaries - Nikkis schlillernde Filmkarriere,"Russell, Rachel"
Die Glücksbäckerei - Band 003 - Die magische,"Littlewood, Kathryn"
Die Glücksbäckerei - Band 002 - Die magische Prüfung,"Littlewood, Kathryn"
Die drei !!! - Band 060 - Liebes Chaos,"Vogel, Maya"
Die drei !!! - Band 059 - Das geheime Parfum,"Sol, Mira"
Die drei !!! - Band 055 - Wildpferd in Gefahr,"Sol, Mira"
PAX - Das Geisterkind,"Larsson, Asa"
Mein Lotta-Leben - Band 09 - Das reinste Katzentheater,"Pantermüller, Alice"
Die Glücksbäckerei - Band 004 - Die magische,"Littlewood, Kathryn"
Origin - Schattenfunke,"Armentrout, Jennifer L."
Die Sturmschwester,"Riley, Lucinda"
Papierjunge,"Ohlsson, Kristina"
Das Joshua Profil,"Fitzek, Sebastian"
Tödliche Nachbarschaft,"Sten, Viveca"
Erbe und Schicksal,"Archer, Jeffrey"
Wer Wind sät,"Neuhaus, Nele"
Wenn du mich siehst,"Sparks, Nicholas"
Nacht im Central Park,"Musso, Guillaume"
Tiefe Wunden,"Neuhaus, Nele"
Alea Aquarius - Band 02 - Die Farben des Meeres,"Stewner, Tanya"
Endgame - Die Auserwählten,"Frey, James"
Die drei ??? - und der letzte Song - Band 183,"Nevis, Ben"
Die drei !!! - Band 058 - Gorilla in Not,Heger Ann-Katrin
Heartbeats - Meine Zeit mit dir,"Coriell, Shelley"
Spirit Animals - Der Feind erwacht,"Mull, Brandon"
French Summer,"Smet De , Marian"
Cornwall College - Band 001 - Was verbirgt Cara,"Harper, Annika"
Gryphony - Im Bann des Greifen,"Peinkofer, Michael"
"Tom Gates - Band 008 - Bitte nicht stören, ein Genie bei","Pichon, Liz"
Dork Diaries - Mein dorkaliziöses Tagebuch,"Russell, Rachel"
Endgame - die Hoffnung,"Frey, James"
Anima - schwarze Seele weisses Herz,"Kestner, Kim"
Die Glücksbäckerei - Band 001 - Das magische,"Littlewood, Kathryn"
Selection,"Cass, Kiera"
Bretonische Flut,"Bannalec, Jean-Luc"
Vierundzwanzig Stunden,"Musso, Guillaume"
Die Entscheidung,"Link, Charlotte"
Der Traummacher - Band 6,"Bentow, Max"
Das grosse Rennen um den Pokal,THiLO
Das magische Baumhaus junior - Band 008 - Die,"Osborne, Mary Pope"
Das magische Baumhaus junior - Band 006 - Verborgen,"Osborne, Mary Pope"
Liliane Susewind - Band 005 - Extra-Punkte für den,"Stewner, Tanya"
Die Piratenschiffgäng - Der fiese Admiral Hammerhäd,"Kränzle, Peter"
Der magische Blumenladen - Band 004 - Die Reise zu,"Mayer, Gina"
Petronella Apfelmus - Verhext und festgeklebt,"Städing, Sabine"
Die drei ??? Kids - Band 068 - Chaos im Dunkeln,"Blanck, Ulf"
Abenteuer am stürmischen See,"Mai, Manfred"
Ein Nilpferd in der Badewanne,"Hula, Saskia"
"Der fabelhafte Regenschirm, Die verrückte Stadt","Storm, Sarah"
Die drei ??? Kids - Band 069 - die Rätselfalle,
Nele - Band 016 - und die Glücksschokolade,"Luhn, Usch"
"Fussballhaie, Duell im Fussballcamp","Schlüter, Andreas"
Fünf Freunde - Band 058 - und die falsche Prinzessin,"Blyton, Enid"
Kakerlakenkekse und Teerbonbons!,Zapf Jochen Till
Penny Pepper - Band 001 - alles kein Problem,"Rylance, Ulrike"
Der magische Blumenladen - Band 001 - Ein Geheimnis,"Mayer, Gina"
Der magische Blumenladen - Band 003 - Zaubern ist,"Mayer, Gina"
Der magische Blumenladen - Band 002 - Ein total,"Mayer, Gina"
Penny Pepper - Band 002 - Alarm auf der Achterbahn,"Rylance, Ulrike"
Gregs Tagebuch - Band 009 - Böse Falle!,"Kinney, Jeff"
Der kleine Drache Kokosnuss - Band 017 - im Weltraum,"Siegner, Ingo"
Die Vulkanos pupsen los!,"Gehm, Franziska"
Alfie Bloom - Band 002 - Jagd nach dem magischen,"Kent, Gabrielle"
Penny Pepper - Band 003 - Chaos in der Schule,"Rylance, Ulrike"
"Das kleine Muffelmonster, Viel Wirbel im Klassenzimmer","Boehme, Julia"
DAS GESPENST AUF DEM DACHBODEN,"Königsberg, Katja"
Geschichten aus der Autowerkstatt,THiLO
Spirit Animals - Band 003 - Das Böse erhebt sich,"Mull, Brandon"
"Ich & die Fussball Gang, Alles Vollpfosten","Szillat, Antje"
Jake - absolut genial,"Marcionette, Jake"
"Die Vampirschwestern, Finale Randale","Gehm, Franziska"
Die Glücksbäckerei - Band 005 - Die Magische Rettung,"Littlewood, Kathryn"
"Zimt & weg, Die vertauschten Welten der Victoria King","Bach, Dagmar"
Gregs Tagebuch - Band 001 - Von Idioten umzingelt,"Kinney, Jeff"
Selection - Die Krone,"Cass, Kiera"
Flucht aus der Unterwelt,"Schlenz, Kester"
Die drei !!! - Band 061 - Der Fall der Dornröschen,"Erlhoff, Kari"
Spirit Animals - Band 005 - Die Maske fällt,Sutherland Tui T.
Spirit Animals - Band 004 - Das Eis bricht,Sutherland Tui T.
Spirit Animals - Band 002 - Die Jagd beginnt,"Stiefvater, Maggie"
"Eulenzauber, ein goldenes Geheimnis","Brandt, Ina"
Gregs Tagebuch - Band 002 - Gibt’s Probleme,"Kinney, Jeff"
Über den Dächern wir zwei,"Kirchner, Angela"
"Pippas Tagebuch, eine Freundin muss her","Kelsey, Annie"
"Morlot, Detektive schalfen nie","Reschke, Katharina"
"Flora Flitzebesen, Aufruhr der wilden Wetterhexen","Livanios, Eleni"
Woodwalkers - Band 01 - Carags Verwandlung,"Brandis, Katja"
Totenfang,"Beckett, Simon"
Gregs Tagebuch - Band 011 - Alles Käse,"Kinney, Jeff"
Die Schattenschwester,"Riley, Lucinda"
Die aussergewöhnlichen Fälle des Sherlock Holmes,Doyle Sir Arthur Conan
Die Töchter der Tuchvilla - Band 2,"Jacobs, Anne"
Das Erbe der Tuchvilla - Band 3,"Jacobs, Anne"
Mörderisches Ufer,"Sten, Viveca"
Anonym,"Poznanski, Ursula"
Seit du bei mir bist,"Sparks, Nicholas"
Korrosion,"Beck, Peter"
Das Paket,"Fitzek, Sebastian"
Das Lied der Störche - Band 1,"Renk, Ulrike"
Im Wald,"Neuhaus, Nele"
Im Schatten unserer Wünsche,"Archer, Jeffrey"
AchtNacht,"Fitzek, Sebastian"
Medici - die Macht des Geldes,"Strukul, Matteo"
Der Fänger,"Franz, Andreas"
Selfies,"Adler-Olsen, Jussi"
Die drei !!! - Band 064 - Der Graffiti-Code,"Vogel, Kirsten"
Nightmares - Band 003 - Die Stunde der Ungeheuer,"Segel, Jason"
"Bitte nicht öffnen, Bissig!","Habersack, Charlotte"
Aufbruch ins All,"Pfeiffer, Boris"
Spione der Unterwelt,"Spexx, T."
Die drei !!! - Band 065 - Heuler in Not,"von Vogel, Maja"
Prinzessin Anneli - Band 003 - Funkelfest am,"Luchs, Annalena"
Ponyhof Apfelblüte - Band 001 - Lena und Samson,"Young, Pippa"
Sommernachtsfunkeln,"Gurian, Beatrix"
Finde den Täter - Operation Goldenes Zepter,"Press, Julian"
Harry Potter - Band 04 - und der Feuerkelch,"Rowling, J. K."
Harry Potter - Band 01 - und der Stein der Weisen,"Rowling, J. K."
Harry Potter - Band 05 - und der Orden des Phönix,"Rowling, J. K."
Harry Potter - Band 07 - und die Heiligtümer des Todes,"Rowling, J. K."
Das Reich der sieben Höfe - Band 1 - Dornen und Rosen,"Maas, Sarah J."
Phantastische Tierwesen und wo sie zu finden sind,"Scamander, Newt"
Sunrise Africa - Band 002 - Die Nacht der Jäger,Ross Christopher
Sunrise Africa - Band 001 - Die weisse Löwin der,"Ross, Christopher"
Henriette und der Traumdieb,"El-Bahay, Akram"
Zimt und zurück,"Bach, Dagmar"
Cornwall College - Band 002 - Wem kann Cara trauen?,"Harper, Annika"
Ich werde YouTube-Star!,"Buschendorff, Florian"
In einem fremden Wald,"Dörrie, Doris"
Das letzte Level,"Bradford, Chris"
Dark noise,"Ruile, Margit"
Morgen lieb ich dich für immer,"Armentrout, Jennifer L."
Tom Gates - Band 011 - Der helle Wahnsinn! (Leuchtet,"Pichon, Liz"
If only,"Pine, A. J."
Mord ist nichts für junge Damen,"Stevens, Robin"
Die drei ??? - Im Bann des Drachen - Band 192,"Dittert, Christoph"
Die drei ??? - Band 193 - Schrecken aus der Tiefe,"Sonnleitner, Marco"
Liliane Susewind - Band 010 - Eine Eule steckt den Kopf,"Stewner, Tanya"
Conni und die Katzenliebe,"Boehme, Julia"
Leo & Lolli - Band 003 - Ein Esel geht zur Schule,"Boehme, Julia"
Tiger-Team - Band 002 - In den Händen der Grabräuber,"Brezina, Thomas C."
Gustav Gorky rettet die Erdlinge,"Dietl, Erhard"
Molli Minipony - Band 001 - Grosses Glück auf kleinen,"Schütze, Andrea"
Pauli Poltergeist - Band 003 - jetzt schlägt’s dreizehn!,
Liliane Susewind - Band 011 - Ein Eisbär kriegt keine,"Stewner, Tanya"
Das Geheimnis der Pferdeflüsterin,"Wich, Henriette"
Liliane Susewind - Band 006 - Schwarze Kater bringen,"Stewner, Tanya"
Star Wars - Finns Auftrag,"Fentiman, David"
Star Wars - Die Geschichte von Darth Vader,"Saunders, Catherine"
Das magische Baumhaus junior - Band 009 - Das,"Osborne, Mary Pope"
Spirit Animals - Band 006 - Die Stunde schlägt,"Schrefer, Eliot"
Die Vampirschwestern – das Buch zum Film,"Fendrich, Nadja"
Die Kaminski-Kids - Band 004 - Unter Verdacht,"Meier, Carlo"
Alea Aquarius - Das Geheimnis der Ozeane - Band 03,"Stewner, Tanya"
Bibi & Tina - Die rätselhafte Schatzsuche,"Schwartz, Theo"
Beast Quest - Band 026 - Voltor der Himmelsrächer,"Blade, Adam"
Beast Quest - Band 027 - Rokk die Felsenfaust,"Blade, Adam"
Beast Quest - Band 025 - Rapu der Giftkämpfer,"Blade, Adam"
Beast Quest - Band 028 - Kryos der Eiskrieger,"Blade, Adam"
Fünf Freunde - erforschen die Schatzinsel - Band 001,"Blyton, Enid"
Böser Samstag,French Nicci
Bretonisches Leuchten,"Bannalec, Jean-Luc"
Schwert und Krone - Meister der Täuschung,"Ebert, Sabine"
Die drei ??? - Band 136 - und das versunkene Dorf,"Marx, André"
Alaska wilderness - Entscheidung am Wonder Lake -,"Ross, Christopher"
Alaska wilderness - Die Wölfe vom Rock Creek - Band 02,"Ross, Christopher"
Alaska wilderness - Verschollen am Mount McKinley -,"Ross, Christopher"
Warrior Cats - Vor dem Sturm - 1/Band 4,"Hunter, Erin"
Warrior Cats - Gefährliche Spuren - 1/Band 5,"Hunter, Erin"
Das magische Baumhaus - Band 47 - Im Bann des,"Osborne, Mary Pope"
Gefühlschaos beim Chatten,"THiLO,"
Tom Gates - Volltreffer (daneben!) - Band 010,"Pichon, Liz"
Mein Lotta-Leben - Band 12 - eine Natter macht die,"Pantermüller, Alice"
Mein Lotta-Leben - Band 10 - der Schuh des Känguru,"Pantermüller, Alice"
Lola auf Hochzeitsreise,"Abedi, Isabel"
Die drei !!! - Nacht der Wölfe - Band 069,"Vogel, Maja von"
Ponyhof Apfelblüte - Paulina und Lancelot - Band 02,"Young, Pippa"
"Liliane Susewind, ein kleiner Hund mit grossem Herz",
Nele - und der Neue in der Klasse - Band 009,"Luhn, Usch"
Liliane Susewind - Giraffen sieht man nicht - Band 001,
Böse Seelen,"Castillo, Linda"
Kräuter der Provinz,"Durst-Benning, Petra"
Durst,"Nesbø, Jo"
Beast Quest - Band 030 - Toxodera die Raubschrecke,"Blade, Adam"
Beast Quest - Band 029 - Paragor der Teufelswurm,"Blade, Adam"
Beast Quest - Band 028 - Kryos der Eiskrieger,"Blade, Adam"
Die drei ??? - im Reich der Ungeheuer - Band 195,"Buchna, Hendrik"
Die drei ??? - Geheimnis des Bauchredners - Band 196,"Marx, André"
Nele - hat Herzklopfen - Band 017,"Luhn, Usch"
Das Pony-Café - Schokotörtchen zum Frühstück - Band,"Allert, Judith"
Die Olchis - und das Schrumpfpulver,"Dietl, Erhard"
Ein Tag auf der Baustelle,"THiLO,"
Finde den Täter - Der Dieb im Saurierpark,"Press, Julian"
SCHULKLASSENGESCHICHTEN,"Reider, Katja"
Das magische Baumhaus junior - Im Reich der Löwen -,"Osborne, Mary Pope"
DREI FREUNDE RETTEN DIE PFERDERANGE,"Bergmann, Emma"
Das Reich der sieben Höfe - Flammen und Finsternis -,"Maas, Sarah J."
"Frohe Weihnachten, liebes Christkind!","Heuck, Sigrid"
Die drei !!! - Tatort Geisterbahn - Band 067,"Sol, Mira"
Diary of a wimpy kid - Band 11 - Double down,Kinney Jeff
Cornwall College - Band 002 - Wem kann Cara trauen?,"Harper, Annika"
Das magische Baumhaus - Band 051 - Der König der,"Osborne, Mary Pope"
Das magische Baumhaus - Band 052 - Wettlauf der,"Osborne, Mary Pope"
"Mucker und Rosine, die Rache des ollen Fuchses","Andres, Kristina"
Leonie Looping - Band 002 - Das Abenteuer am,"Stronk, Cally"
Die drei ??? Kids - Band 072 - Die Laser-Falle,"PFEIFFER, BORIS"
Bibi & Tina - Der Abschied,"Schwartz, Theo"
Flaffy Flitzekeks,"Schröder, Patricia"
Die Monsterranzen-Bande,"Breitenöder, Julia"
Jakob will Ritter werden,"McLay, John"
Neue Erstlesegeschichten für Jungs 1. Klasse,"Ondracek, Claudia"
Molli Minipony - Band 002 - Eine Schultüte voller,"Schütze, Andrea"
Die Freunde im Zauberwald - der gestohlene,"Boge-Erli, Nortrud"
Und plötzlich schreibt das Meer zurück,"Shearer, Alex"
"Club der Heldinnen, Hochverrat im Internat","Weger, Nina"
Die Olchis - das Stinkersocken-Festessen,"Dietl, Erhard"
The Dragon with a Chocolate Heart,Burgis Stephanie
Alaska wilderness - Allein am Stony Creek - Band 03,"Ross, Christopher"
Alfie Bloom - Duell am Dämonenfelsen - Band 03,"Kent, Gabrielle"
Alaska wilderness - Band 05 - Die Geister vom Rainy Pass,"Ross, Christopher"
Alaska wilderness - Schutzlos am Red Mountain - Band,"Ross, Christopher"
Star Wars - Die Geschichte der Sith,
Star Wars - Mutige Helden,"Last, Shari"
Zwischen dir und mir die Sterne,"Woods, Darcy"
Die Attentäter,"Michaelis, Antonia"
immer dem Nager nach,"Pantermüller, Alice"
Die Perlenschwester,"Riley, Lucinda"
Gregs Tagebuch - Band 012 - und tschüss,"Kinney, Jeff"
Der fremde Gast,"Link, Charlotte"
Der Beobachter,"Link, Charlotte"
Blutroter Sonntag,"French, Nicci"
Totenstille im Watt,"Wolf, Klaus-Peter"
Mein Herz in zwei Welten,"Moyes, Jojo"
Mein Lotta-Leben - Band 04 - daher weht der Hase!,"Pantermüller, Alice"
Ostfriesen - Fluch,"Wolf, Klaus-Peter"
Der Reisende,"Indriason, Arnaldur"
Die Bücherschmuggler von Timbuktu,"English, Charlie"
Invisible,"Poznanski, Ursula"
Der Zopf,"Colombani, Laetitia"
Totenweg Bd 1,"Fölck, Romy"
Die Stunde der Schuld,"Roberts, Nora"
Dream Frei und ungezähmt,"Lark, Sarah"
viel krasser als jedes Game!,"Kaster, Armin"
Aus Syrien geflüchtet,"Arsalan, Seif"
Alex Rider - Band 02 - Gemini-Project,"Horowitz, Anthony"
Alex Rider - Band 03 - Skeleton key,"Horowitz, Anthony"
Frostkuss,"Estep, Jennifer"
Das Reich der sieben Höfe - Band 3 - Sterne und,"Maas, Sarah J."
Kill you!,"Höra, Daniel"
Der Wanderwolf,"Ross, Christopher"
Woodwalkers - Band 2 - gefährliche Freundschaft,"Brandis, Katja"
One of us is lying,"McManus, Karen M."
Jim Knopf und Lukas der Lokomotivführer,"Ende, Michael"
Die Olchis - und der schwarze Pirat,"Dietl, Erhard"
Die Olchis - und der Geist der blauen Berge,"Dietl, Erhard"
Der Räuber Hotzenplotz,"Preussler, Otfried"
Laden der Träume - Band 005 - im Bann der Maya,"Ahner, Dirk"
PAX - Der Hexendämon,"Larsson, Åsa"
Leo & Lolli - Band 001 - Ein Pony braucht Freunde,"Boehme, Julia"
Alex Rider - Stormbreaker - Band 1,"Horowitz, Anthony"
Star Wars - rogue one,
Die Schule der magischen Tiere - Band 003 - Licht aus!,"Auer, Margit"
SCHULKLASSENGESCHICHTEN,"Reider, Katja"
Das magische Baumhaus - Band 053 - Das Tor zur,"Osborne, Mary Pope"
Beast Quest - Band 050 - Minos Hörner der Vernichtung,"Blade, Adam"
Ein Tag in der Autowerkstatt,"Wieker, Katharina"
Das magische Baumhaus junior - Band 014 - Gefahr im,"Osborne, Mary Pope"
Die Piratenschiffgäng - Band 001 - Der fiese Admiral,"Kramer, Irmgard"
Die drei ??? Kids - Sonderband - Das Witzebuch zum,"Brinkmann, Markus"
Die drei ??? Kids - Band 075 - Der Fussball-Roboter,"Blanck, Ulf"
Das Pony-Café - Band 003 - Ein Schnabel voll Glück,"Allert, Judith"
Sternenritter - Band 007 - Tentakel des Schreckens,"Peinkofer, Michael"
Beast Quest - Band 049 - Ursus Pranken des Schreckens,"Blade, Adam"
Die drei ??? Kids - Band 074 - Das Schienen-Monster,"Pfeiffer, Boris"
Das magische Baumhaus junior - Band 001 - Abenteuer,"Osborne, Mary Pope"
Sternenritter - Band 006 - Die Weltraumfalle,"Peinkofer, Michael"
Ponyhof Apfelblüte - Band 011 - Lenas mutige,"Young, Pippa"
"Dolphin Dreams, Ein Freund für immer","Hapka, Cathy"
Feuerwerk mit Todesfolge,"Stevens, Robin"
Lauter klare Fälle?!,"Obrist, Jürg"
Die drei !!! - Kuss der Meerjungfrau - Band 072,"Sol, Mira"
Penny Pepper - Band 005 - Spione am Strand,"Rylance, Ulrike"
Spirit Animals - Band 008 - Das Dunkle kehrt zurück,"Schrefer, Eliot"
Mein Lotta-Leben - Band 13 - wenn die Frösche zweimal,"Pantermüller, Alice"
Die Duftapotheke - Ein Geheimnis liegt in der Luft,"Ruhe, Anna"
Die drei ??? - Band 197 - Im Auge des Sturms,"Erlhoff, Kari"
Ich bin dann mal Prinzessin,"Cabot, Meg"
Wilde Horde - Band 018 - Die Pferde im Wald,"Tempel, Katrin"
Die drei !!! - Gefahr in den Ruinen - Band 071,"von Vogel, Maja"
"Dark Land, Im Reich der Schatten","Lenk, Fabian"
Ostfriesen - Killer,"Wolf, Klaus-Peter"
Ostfriesen - Moor,"Wolf, Klaus-Peter"
Schattenkinder - Band 01,Haddix Margaret Peterson
Schattenkinder - Band 003 - Die Betrogenen,"Haddix, Margaret Peterson"
Schattenkinder - Band 002 - Unter Verrätern,"Haddix, Margaret Peterson"
Sommerhaus mit Meerblick,"Swan, Karen"
Orcasommer,"Giebken, Sabine"
Trust in love,"Alderson, Sarah"
"Prinzessin undercover, Geheimnisse","Glynn, Connie"
Fire & Frost - Band 01- Vom Eis berührt,"Blake, Elly"
Warrior Cats - 1/Band 1 - In die Wildnis,"Hunter, Erin"
Warrior Cats - 1/Band 6 - Stunde der Finsternis,"Hunter, Erin"
Ocean City - Band 001 - Jede Sekunde zählt,"Acron, R. T."
Tom Gates - Band 013 - Mega-Abenteuer (oder so),"Pichon, Liz"
Mein Lotta-Leben - Band 14 - da lachen ja die Hunde,"Pantermüller, Alice"
Mein Lotta-Leben - Band 06 - den Letzten knutschen die,"Pantermüller, Alice"
Lilly mischt die Schule auf,"Blyton, Enid"
Pferdeflüsterer Academy - Band 01 - Reise nach,"Mayer, Gina"
Der Weltenexpress,Sturm Anca
Alea Aquarius - Band 04 - Die Macht der Gezeiten,"Stewner, Tanya"
"Wild und wunderbar, zwei Freundinnen gegen den Rest","Einwohlt, Ilona"
Die Kaminski-Kids - Band 011 - Raub in der Nacht,"Meier, Carlo"
Die Kaminski-Kids - Band 003 - Hart auf hart,"Meier, Carlo"
TKKG Junior - Band 001 - Auf frischer Tat ertappt,"Vogel, Kirsten"
Tafiti - Der Löwe mit dem Wackelzahn,"Boehme, Julia"
