title,author
Asterix - Operation Hinkelstein,
Asterix - Sieg über Cäsar,
Asterix - Bei den Briten,
Wickie und die starken Männer,
HOBBIT,
Anna Karenina,
Lincoln,
Das Geheimnis der Feenflügel,
Peter Pan,
Ice Age 4,
Cap and Capper,
Der kleine Prinz,
titeuf,
Merida,
Arbitrage,
Barbapapa,
Barbapapa,
Störche,
Les misérables,
Lore,
Die verlorene Zeit,
Aloha Die Chance auf Glück,
Albert Nobbs,
Kung Fu Panda 1,
Verliebte Feinde,
z' Alp Uffahre - Züglete - Oeberefahre,
Clara und das Geheimnis der Bären,
Ernest und Célestine,
Emil und der kleine Skundi,
KAUWBOY,
Blue Jasmine,
The Butler,
Planes,
Die Eiskönigin,
Mr. Morgan's last love,
Der Grüffelo / Kurzfilm,
Die kleine Hexe,
Hangover 3,
Hangover 2,
Auf dem Weg zur Schule,
Akte Grüninger,
Mandela,
Exit Marrakesch,
El secreto de Wakolda,
August: Osage county,
Pinocchio,
Minuscule,
Rio 2,
Die schwarzen Brüder,
Die Bücherdiebin,
La jaule de oro,
Das Grüffelokind,
Super-Hypochonder,
Happy feet,
Monsieur Claude und seine Töchter,
tableau noir,
Der Medicus,
Bhutan 26° 28 N,
Happiness,
Johan und der Federkönig,
Die Delfinflüsterin,
Shaun das Schaf,
Babar,
Der deutsche Freund,
Die Tribute von Panem,
Der Hobbit,
Der Goali bin Ig,
Happy feet 2,
Pippi ausser Rand und Band,
Eine Familie namens Beethoven,
Fünf Freunde 1,
Fünf Freunde 3,
Tierisch wild,
Flutsch und weg,
Jagdfieber,
Ab durch die Hecke,
Findet Memo,
Conducta,
Still Alice,
Paddington,
Tinker Bell - Piratenfee,
Ostwind,
Honig im Kopf,
Eine zauberhafte Nanny,
Cinderella,
Die unendliche Geschichte,
Die Brücke nach Terabithia,
Belle und Sebastian,
Hobbit 2,
Das Deckelbad,
Ostwind,
School of Rock,
Lucky Mein Freund mit dem Rüssel,
Hände weg von Mississippi,
Der Chor / Stimmen des Herzens,
Alles steht Kopf,
Das Leuchten des Regenbogens,
Schellen-Ursli,
Giovanni Segantini,
Mediterranea,
Marry me,
Time out of mind,
Simone Enzler,
Heidi,
Simone Enzler,
Simone Enzler,
Heinz de specht,
Spectre,
Rettet Raffi,
Janosch,
Die Tribute von Panem / Teil 2,
Picknick mit Bären,
Er ist wieder da,
HALLA HALLA,
Robinson Crusoe,
Füür ond Flamme,
Die Abenteuer des kleinen Schuhmachers Lapitch,
Arlo und Spot,
Zoomania,
Ein Mann namens Ove,
The danish girl,
Folge meiner Stimme,
Der grosse Sommer,
Die Winzlinge Operation Zuckerdose,
Birnenkuchen mit Lavendel,
Ein ganzes halbes Jahr,
Mother's day,
Gotthard - Fortschritt um jeden Preis,
Liebe zwischen den Meeren,
Lou Andreas-Salomé,
Nous trois ou rien,
Inferno,
Findet Dorie,
Das kalte Herz,
Frantz,
Magnus,
Vor der Morgenröte,
Unterwegs mit Jacqueline,
Voll verkatert,
Der kleine Prinz,Antoine de Saint-Exupéry
Phantastische Tierwesen,
Ein Lied für Nour,Hany Abu-Assad
Eine Geschichte von Liebe und Finsternis,Natalie Portmann
Die Zeit der Frauen,Leena Yadav
Florence Foster Jenkins,Stephen Frears
Marie Curie,Marie Noelle
Ballerina,Eric Summer
Mein Leben als Zucchini,Barras Claude
Elle,Verhoeven Paul
Silvesterchlausen,Rickenmann Thomas
Fences,Denzel Washington
"La La Land Für alle, die zu träumen wagen",Ryan Gosling
Die Häschenschule,
unerhört jenisch,
Jahrhundertfrauen,
Wie im Himmel,
Ostwind3,
"Der Engländer, der auf den Hügel stieg und von einem",
Ein Sack voll Murmeln - Un sac de billes,
Die Dschungelhelden,
Petterson und Findus,
Petterson und Findus,
Eddies erster Winter,
Zugvögel,
Der Schneemann,
Paddington 2,
Shana,Nino Jacusso
PapaMoll,
Papa Moll,
Ferdinand geht stierisch ab,
Der seidene Faden,
Die tollkühne Hexe,
Di chli Häx,
S’Bloch,
Lady Bird,
Call me by your name,
"Mein Freund, die Giraffe",
"Rudolf, der schwarze Kater",
Die Sch’tis in Paris,
La mélodie,
Early man,
Hidden Figures,
Der Buchladen der Florence Green,
More than honey,
Die grüne Lüge,
Bohemian Rhapsody,
A STAR IS BORN,
Der Hunderjährige der aus dem Fenster stieg und,Felix Herngren
Wolkenbruch,
The true cost - Der Preis der Mode,
Fack Ju Göthe 2,
Fack ju Göhte 3,Bora Dagtekin
Fack ju Göhte,Bora Dagtekin
Ice Age 1,
COCO „Lebendiger als das Leben“,
Polo Hoffer und die Schmetterband,
Pink Floyd Live at Pompeii,
Zwingli,Stefan Haupt
Die Abenteuer von Tim und Struppi,
Tim und Struppi_Double Edition,
Dällenbach Kari,
Tim und Struppi,
Billy Elliot „I will dance“,
Harry Potter und der Gefangene von Askaban,Joanne K. Rowling
Little women,
Lion,
Rocketman,
The Peanut Butter Falcon,Taylor Nilson
Green Book,Viggo Mortensen
Parasite,Bong Joon Ho
Roma,
Cow Spiracy,
Gandhi & Lawrance von Arabien,
Catching Fire,Francis Lawrence
Into the wild,
Das System Milch,
Jojo Rabbit,Taika Waititi
Bruno Manser,
Moskau einfach,Micha Lewinsky
Dynastie KNIE: 100 Jahre Nationalcircus,Katrin Renz
Le Mans 66,
Demokrat Läppli,
PRINCE „Sign the Times“,
Cars 3 - Evolution,Disney
tschik,
Die grosse Dick & Doof Sammelbox,
Die schönste Zeit unseres Leben,Nicolas Bedos
Monsieur Claude 2,
APOLLO 11,
Briefe von Felix -auf Safarie-,
Traffic -Macht des Kartells-,
Der Patriot,
Die Dunkelste Stunde,
"Gott, Du kannst ein Arsch sein",
Die Kinder des Monsieur Mathieu,
The Father,
The Last Duell,
Fly,
Christiane F. - Wir Kinder vom Bahnhof Zoo,
Spider-Man - No Way Home,
Die Schule der magischen Tiere,
Sing 2 - Die Show deines Lebens,
James Bond - Keine Zeit zu sterben,
Jurassic World - Ein neues Zeitalter,Andres Dresen
Rabiye Kurnaz gegen George W. Bush,Laila Stieler
Minions auf der Suche nach dem Mini-Boss,
Redeeming Love - Die Liebe ist stark,Francine Rivers
Wunderschön,Karoline Herfurt
Elvis,Baz Luhrmann
The Imitation Game - Ein streng geheimes Leben,
Der Fuchs und das Mädchen,Luc Jacquet
Oppenheimer,Christopher Nolan
Pingu - S’Bescht 1,
De chli rot Traktor - Band 010 - S’Härdöpfelsackränne,
Die chlini Prinzässin - Abentüür im Schloss,
Chlini Prinzässin - Spass im Schnee,
De Füürweehrmaa Sämi - Die spannendste Gschichte 3,
Prinzessin Lillifee,
Lauras Stern,
Alvin und die Chipmunks - Road Trip,
Philip Maloney - No.15,Roger Graf
Philip Maloney - No.09,Roger Graf
Philip Maloney - No.11,Roger Graf
Die drei ??? - Der geheime Schlüssel - Band 119,Alfred Hitchcock
Die drei ??? - Der schwarze Skorpion - Band 120,Alfred Hitchcock
Die drei ??? - Gekaufte Spieler - Band 055,Alfred Hitchcock
Lose ond lache,Peter Eggenberger
Grimms Märchen No. 1,Gebrüder Grimm
Grimms Märchen No. 2,Gebrüder Grimm
Grimms Märchen No. 3,Gebrüder Grimm
Grimms Märchen No. 4,Gebrüder Grimm
Grimms Märchen No. 5,Gebrüder Grimm
Grimms Märchen No. 6,Gebrüder Grimm
Grimms Märchen No. 7,Gebrüder Grimm
Grimms Märchen No. 8,Gebrüder Grimm
Grimms Märchen No. 9,Gebrüder Grimm
Grimms Märchen No. 10,Gebrüder Grimm
Blaue Wunder,Kürthy von Ildiko
Die Tagebücher einer Nanny,Emma McLaughlin
Die Kastratin,Iny Lorentz
Vermiss mein nicht,Cecilia Ahern
Der Geschichtenerzähler oder das Geheimnis des,Izzy Joel ben
Die drei Musketiere,Alexandre Dumas
Huckleberry Finns Abenteuer,Mark Twain
Oliver Twist,Charles Dickens
Die Schatzinsel,Stevensen Louis Robert
Die drei ??? - Die Villa der Toten - Band 114,Alfred Hitchcock
Millie auf Mallorca,Dagmar Chidolue
Lapislazuli im Auge des Bären,Volker Krappen
Das Haushörbuch der Narren und Schelme,Verlag Gerstenberg
Wer war das? Abenteurer und Entdecker 1,Schulz-Reiss Christine
Der geschenkte Gaul,Hildegard Knef
"Taschi, mein kleiner Freund",Fienberg Anna und Barbara
Champagner für alle!,Martina Wimmer
Lola Löwenherz rettet die Ziegen,Isabel Abedi
Fünf Freunde - Band 004 - als Retter in der Not,Enid Blyton
Kasperlitheater - Band 008 - De Giizgnäpper im,Jörg Schneider
Kasperlitheater - Band 017 - De Gfröörli gaat go,Jörg Schneider
Bevor ich sterbe,Jenny Downham
Mondscheinmädchen,Ori Shwarzman
Die Bücherdiebin,Markus Zusak
"Maria, ihm schmeckts nicht!",Jan Weiler
S brav Tüüfeli,Schneider Jörg u. Moser E.
Pippi Langstrumpf,Astrid Lindgren
Hörbe mit dem grossen Hut,Otfried Preussler
Karlsson fliegt wieder,Astrid Lindgren
Karlsson vom Dach,Astrid Lindgren
Meuterei auf der Bounty,Eberhard Alexander-Burgh
Die Zauberorgel,Schneider Jörg u. Moser E.
Familienpackung,Susanne Fröhlich
Vrenelis Gärtli,Anna Trauffer Krohn Tim
Irische Elfenmärchen,Gebrüder Grimm
Cupido,Jilliane Hoffman
Die drei ??? - Band 123 - Fussballfieber,Alfred Hitchcock
Fünf Freunde - Band 080 - und das gefährliche,Enid Blyton
Fünf Freunde - Band 078 - und die Piraten-Bande,Enid Blyton
Fünf Freunde - Band 077 - und das unheimliche,Enid Blyton
Fünf Freunde - Band 076 - und das Geheimnis des,Enid Blyton
Fünf Freunde - Band 079 - und das Rätsel des,Enid Blyton
TKKG - Band 158 - Trainer unter Verdacht,Stefan Wolf
TKKG - Band 005 - Das Phantom auf dem Feuerstuhl,Stefan Wolf
TKKG - Band 159 - Böses Spiel im Sommercamp,Stefan Wolf
TKKG - Band 006 - Angst in der 9a,Stefan Wolf
TKKG - Band 004 - Das Paket mit dem Totenkopf,Stefan Wolf
Die drei ??? - Band 121 - Spur ins Nichts,Alfred Hitchcock
Die Tatarin,Iny Lorentz
Ich bin dann mal weg,Hape Kerkeling
Tochter des Meeres,Metin Arditi
Der Katalane,Noah Gordon
Die Seidenweberin,Ursula Niehaus
Ich hab dich im Gefühl,Cecilia Ahern
Bibi Blocksberg - Band 027 - Die verhexte Hitparade,Anette Herzog
TKKG - Band 163 - Die Makler-Mafia,Stefan Wolf
TKKG - Band 164 - Operation Hexen-Graffiti,Stefan Wolf
All die ungesagten Worte,Marc Levy
Die kleine Alice,Lewis Carrell
Mörderische Tage,Andreas Franz
Fisherman's Friend,Ingrid Noll
Leichenblässe,Simon Beckett
Die drei ??? - Band 137 - Pfad der Angst,Alfred Hitchcock
TKKG - Band 015 - Ufos in Bad Finkenstein,Stefan Wolf
Allein in der Wildnis,Gary Paulsen
Das magische Messer,Philip Pullmann
Das Bernstein Teleskop,Philip Pullmann
Die drei ??? - Band 130 - Der Fluch des Drachen,Alfred Hitchcock
TKKG - Band 125 - Der Mörder aus einer anderen Zeit,Stefan Wolf
TKKG - Band 161 - Ein Yeti in der Millionenstadt,Stefan Wolf
TKKG - Band 128 - Die Gehilfen des Terrors,Stefan Wolf
Fünf Freunde - Band 085 - und der verschwundene,Enid Blyton
Ursus und Nadeschkin Zugabe,Urs Wehrli
Mörderische Geschichten,Mitra Devi
"Ein Mann, ein Fjord",Hape Kerkeling
Der kleine Erziehungsratgeber,Axel Hacke
"Sorry, wir haben die Landebahn verfehlt",Stephan Orth
"Vo Ärbet, Gsang ond Liebi, CD 3",Walter Rotach
Lust auf Medizin,Christian Weymayr
Die Zeitdetektive - Band 017 - Alexander der Grosse,Fabian Lenk
Die rote Zora und ihre Bande,Kurt Held
Fünf Freunde - Band 087 - und das rätselhafte Sternbild,Enid Blyton
Voll verliebt im Tor,Ulrike Bliefert
Bibi Blocksberg - Band 032 - als Prinzessin,Elfie Donnelly
Die drei ??? - Band 142 - Tödliches Eis,Alfred Hitchcock
Die Zeitdetektive - Band 004 - Das Teufelskraut,Fabian Lenk
Der Seewolf,Jack London
Hitzewelle,Ragde Anne B.
Achtung Baby!,Michael Mittermeier
Was die Seele krank macht und was sie heilt,Thomas Schäfer
Der Halb-Marathon-Mann,Rolf Bläsing
Die drei ??? - Band 132 - Spuk im Netz,Alfred Hitchcock
"Philip Maloney - Sammelbox No. 36, 37, 38, 39, 40",Roger Graf
Die drei ??? - Band 138 - Die geheime Treppe,Alfred Hitchcock
Die wilden Hühner - Band 006 - und das Leben,Cornelia Funke
Sams Wal,Katherine Scholes
Fünf Freunde - Band 086 - und die verbotenen Blüten,Enid Blyton
Die Zeitdetektive - Band 005 - Geheimnis um,Fabian Lenk
Die Zeitdetektive - Band 003 - Das Grab des Dschingis,Fabian Lenk
Wo die Löwen weinen,Heinrich Steinfest
Lackschaden,Susanne Fröhlich
Holzbei-Housi und Nasepööggen-Anni,Markus Michel
Die drei ??? - Band 135 - Fluch des Piraten,Alfred Hitchcock
Fünf Freunde - Band 088 - und das Gespenst von,Enid Blyton
TKKG - Band 072 - Taschengeld für ein Gespenst,Stefan Wolf
Dork Diaries Nikkis (nicht ganz so) fabelhafte Welt,Rachel Russell
Wer war Sitting Bull?,Nina Schindler
Die wilden Küken - Band 003 - Endlich Ferien,Thomas Schmid
Bibi Blocksberg - Band 097 - Überraschung für Mama,Elfie Donnelly
Die Zeitdetektive - Band 021 - Der Schwur der Samurai,Fabian Lenk
Die drei ??? - Band 131 - Haus des Schreckens,Alfred Hitchcock
Die Zeitdetektive - Band 022 - Der falsche König,Fabian Lenk
TKKG - Band 146 - Nonstop in die Raketenfalle,Stefan Wolf
Chaosküsse mit Croissant,Hortense Ullrich
Völlig nutzloses Hörbuch der haarsträubendsten Fehler,Philip Ardagh
Der Hausmann Bänz Friedli,Bänz Friedli
Oberwasser,Jörg Maurer
Sterne über Tauranga,Anne Laureen
Farm der Tiere,George Orwell
Finsterau,Schenkel Andrea Maria
Zwei an einem Tag,David Nicholls
Dampfnudelblues,Rita Falk
TKKG - Band 162 - Gefahr für Oskar,Stefan Wolf
Globi - im Europa Park,Alfred Bruggmann
Lola Schwesterherz,Isabel Abedi
TKKG - Band 178 - Hai-Alarm im Aquapark,Stefan Wolf
"Die drei !!! - Band 004, 005, 006 - Sammelbox",Henriette Wich
Käpt'n Sharky - Schiffbruch vor de einsame Insle,Jutta Langreuter
Perla,De Robertis Carolina
Wer Wind sät,Nele Neuhaus
Die Regenbogentruppe,Andrea Hirata
TKKG - Band 177 - Die Spur der Wölfin,Stefan Wolf
Die drei ??? - Nacht der Tiger - Band 159,Alfred Hitchcock
Prinzässin Lillifee und de chli Delfin,Monika Finsterbusch
Silberflosse - Band 001 - Der Lichterschatz der Delfine,Angermayer Karen Christine
Dork Diaries Nikkis (nicht ganz so) phänomenaler Auftritt,Rachel Russell
Silberflosse - Band 002 - Der Zauber der Fantasie,Angermayer Karen Christine
Philip Maloney - No.01,Roger Graf
Die wilden Küken - Band 006 - Ab ins Abenteuer!,Thomas Schmid
Pettersson und Findus - Wie Findus zu Pettersson kam,Sven Nordqvist
Hugo chillt,Sabine Zett
Heimlich Fee - Wie wir den Dieb im Schlafanzug,Thorsten Alms
Knapp am Herz vorbei,Burghart Klaussner
De Meischter Eder und sin Pumuckl - Band 018 - E tolli,Ellis Kaut
Bibi Blocksberg - Band 017 - Der kleine Hexer,Elfie Donnelly
Der Feind meines Vaters,Almudena Grandes
TKKG - Band 176 - Verbrechen im Rampenlicht,Stefan Wolf
Die drei ??? - Band 014 - Und das Bergmonster,M.V. Carey
Sternenschweif - Band 001 - Geheimnisvolle,
Die grosse Mama Muh - Hörbox,Jujja Wieslander
Bläss und Zita,Lilly Langenegger
Die drei ??? - und der verschollene Pilot - Band 163,Ben Nevis
Die drei ??? - Band 165 - Im Schatten des Giganten,Kari Erlhoff
Die drei ??? - und der schreiende Nebel - Band 162,André Minninger
TKKG - Band 187 - Ausspioniert!,Stefan Wolf
Fünf Freunde - Band 105 - und das magische,Enid Blyton
Fünf Freunde - Band 106 - und das geheimnisvolle,Enid Blyton
Die drei !!! - Band 026 - Tatort Filmset,Peter Nissen
Die drei !!! - Band 013 - Gefahr im Reitstall,Peter Nissen
Die drei !!! - Band 020 - Beutejagd am Geistersee,Peter Nissen
Bibi Blocksberg - Band 109 - Der Hexenball,Elfie Donnelly
Kasperlitheater - Band 007 - De Schorsch Gaggo reist uf,Jörg Schneider
Globi - Band 047 - im Wilden Westen,Müller Walter Andreas
Käpt'n Sharky - rettet de chli Wal,Jutta Langreuter
Globi - Band 062 - hilft der Polizei,Müller Walter Andreas
Immer dä Michel - Es bsunders Fäscht,Astrid Lindgren
Globi - Band 070 - Globis Zoo,Müller Walter Andreas
Kasperlitheater - Band 005 - s Mondchalb und de,Jörg Schneider
S' Wonder vom Alpschtee,Gabriela Manser
Bibi Blocksberg - Band 055 - Mamis Geburtstag,Ulli Herzog
Bibi & Tina - Ausritt mit Folgen,Markus Dittrich
Bibi & Tina - Hilfe für die Tierpension,Markus Dittrich
Die drei ??? - Strasse des Grauens - Band 170,André Minninger
Pauli - Wo ist Nickel?,Brigitte Weninger
Globi - Band 084 - der schlaue Bauer,Müller Walter Andreas
De Meischter Eder und sin Pumuckl - Band 017 - De,Ellis Kaut
Traumküsse aus Amerika,Martina Sahler
TKKG - Band 188 - Die blauen Schafe von Artelsbach,Stefan Wolf
Die drei !!! - Betrug in den Charts - Band 031,Peter Nissen
"Die drei !!! - Band 028 - Achtung, Promihochzeit",Peter Nissen
Die drei !!! - Falsches Spiel im Internat - Band 030,Peter Nissen
Schellen-Ursli,Alois Carigiet
Dork Diaries - Nikkis (nicht ganz so) glamuröses,Rachel Russell
Fünf Freunde - Band 107 - und die Nacht im Safari-Park,Enid Blyton
Die Zeitdetektive - Band 018 - Das Feuer des Druiden,Fabian Lenk
Die Zeitdetektive - Band 031 - Das Wunder von Bern,Fabian Lenk
Globi - Band 085 - im alten China,Müller Walter Andreas
De Meischter Eder und sin Pumuckl - Band 024 - De,Ellis Kaut
Die Zeitdetektive - Band 032 - Der Spion am Hof des,Fabian Lenk
Die Zeitdetektive - Band 033 - Leonardo da Vinci und,Fabian Lenk
Die drei !!! - Band 035 - Diebe in der Lagune,Peter Nissen
Die drei !!! - Band 034 - Brandgefährlich!,Peter Nissen
Fünf Freunde - Band 110 - auf dem Pfad der,Enid Blyton
TKKG - Band 190 - Der eiskalte Clown,Stefan Wolf
"TKKG - Band 189 - Iwan, der Schreckliche",Stefan Wolf
Die drei ??? - Band 174 - und das Tuch der Toten,André Minninger
Die drei ??? - Band 173 - Dämon der Rache,André Minninger
Bibi & Tina - Die Urlaubsüberraschung,Markus Dittrich
Die Stadt der wilden Götter - Teil 1,Isabel Allende
Die Stadt der wilden Götter - Teil 2,Isabel Allende
Im Reich des Goldenen Drachen - Teil 3,Isabel Allende
Im Reich der Goldenen Drachen - Teil 4,Isabel Allende
Im Bann der Masken,Isabel Allende
Ferien im Möwenweg,Kirsten Boie
Kasperlitheater - Band 010 - De Velochlauer chunnt is,Jörg Schneider
Brief vom Felix - Ein kleiner Hase auf Weltreise,Annette Langen
Papa Moll - Band 028 - im Schnee,Kamil Krejci
Globi - Band 076 - und der Polarforscher,Müller Walter Andreas
Käpt'n Sharky - und de Riesekrake,Jutta Langreuter
Globi - Band 075 - bei den Nashörnern,Müller Walter Andreas
De Meischter Eder und sin Pumuckl - Band 019 De,Ellis Kaut
Gschichte vo Geischter und Häxe verzellt vo de Trudi,Trudi Gerster
Die drei ??? - Band 177 - Der Geist des Goldgräbers,André Minninger
Die drei ??? - Band 176 - Der gestohlene Sieg,André Minninger
TKKG - Band 191 - Nord-Nordwest zum Hexenplatz,Stefan Wolf
Bibi & Tina - Band 078 - Das Gestüt in England,Markus Dittrich
Bibi & Tina - Band 080 - Der Waldbrand,Markus Dittrich
Die drei !!! - Band 037 - Die Pferdeshow,Peter Nissen
Die drei !!! - Band 036 - SOS per GPS,Peter Nissen
Fünf Freunde - Band 112 - und der Delfin in der,Katrin McClean
Fünf Freunde - Band 113 - und das Feuer auf der,Katrin McClean
WAS IST WAS - Klima / Natur schützen,Kurt Haderer
WAS IST WAS - Wale & Delfine / Geheimnisse der Tiefsee,Manfred Dr. Baur
Pippi Langstrumpf - Pippi gaht ufs Schiff - Band 2,Astrid Lindgren
Globi - Band 016 - will ins Schlaraffenland,Müller Walter Andreas
Globi - Band 086 - und der Goldraub,Müller Walter Andreas
Papa Moll - Band 022 - Volle Fahrt voraus!,Kamil Krejci
Papa Moll - Band 026 - Tierheim,Kamil Krejci
Abentürlichi Brief vom Felix,Annette Langen
De chli Prinz,Antoine de Saint-Exupéry
TKKG - Band 195 - Dem Sonnenkönig auf der Spur,Stefan Wolf
TKKG - Band 194 - Der Friedhof der Namenlosen,Stefan Wolf
Die drei !!! - Band 041 - Im Bann des Flamenco,Peter Nissen
Fünf Freunde - Band 101 - und der vergessene Schatz,Katja Brügger
WAS IST WAS - Pinguine / Tiere im Zoo,Kurt Haderer
WAS IST WAS - Piraten / Schiffe,Matthias Falk
Die Zeitdetektive - Band 024 - Der Fluch der Wikinger,Fabian Lenk
Fünf Freunde - Band 115 - helfen den Flutopfern,Katrin McClean
Die drei !!! - Band 038 - Stylistin Gefahr,Peter Nissen
Die drei ??? - Band 179 - Die Rache des Untoten,André Minninger
Simon Enzler - Vestolis,Simon Enzler
Simon Enzler - Phantomschmerz,Simon Enzler
Simon Enzler - Wedeschegg,Simon Enzler
Simon Enzler - Liberement!,Simon Enzler
Simon Enzler - Schampeselisee,Simon Enzler
Simon Enzler - Der Retter des Enzians,Simon Enzler
Simon Enzler - Fedelesis,Simon Enzler
"Der Landmonteur - Geschichten über Beruf, Land und",Alfred Fischli
heinz de specht - Schön,heinz de specht
Die drei ??? - Band 171 - und das Phantom aus dem,André Minninger
Die drei !!! - Tatort Geisterhaus - Band 045,Peter Nissen
Der kleine Drache Kokosnuss - Schulfest auf dem,Jonathan Evans
Fünf Freunde - Band 117 - und der Wolf in den Highlands,Katja Brügger
